index,genre,chrom_spec,spec_centroid,spec_bandwidth,spec_rolloff,zcr,tempo,rms,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,mfcc21,mfcc22,mfcc23,mfcc24,mfcc25,mfcc26,mfcc27,mfcc28,mfcc29,mfcc30,mfcc31,mfcc32,mfcc33,mfcc34,mfcc35,mfcc36,mfcc37,mfcc38,mfcc39,mfcc40,mfcc41,mfcc42,mfcc43,mfcc44,mfcc45,mfcc46,mfcc47,mfcc48,mfcc49,mfcc50
722,pop,0.393456461,3758.647453,3293.503937,7853.715412,0.177561418,103.359375,0.21081717,-44.23770161,51.35315797,24.98299681,12.15959291,10.87425111,7.613764104,8.21378377,-0.759989315,5.952502535,4.756770224,-2.507541671,1.324472422,-1.957548674,-0.45601047,0.236962959,-2.001879968,-1.966624265,-1.035476728,0.521438118,-0.377609555,-1.765456505,0.048992854,1.264047856,1.98862324,0.773183258,1.639554273,1.578856737,1.556089666,0.50999983,-1.80602245,-4.186013911,-0.827533386,-0.233670595,0.429766789,-1.486282879,-2.613207474,-1.469383431,-0.123122839,0.436447525,-1.20688065,0.636691216,0.29589675,-0.295992432,0.425871487,-0.680468102,-1.736962039,-0.885871538,1.188870588,-0.00351312,-2.891673338
723,pop,0.411024613,3300.935073,3175.421201,7301.329632,0.144446282,117.4538352,0.20751417,-40.84976103,61.54215788,9.869021586,10.09755245,8.453919922,5.374486906,8.38745167,3.523291254,8.251685882,5.879449841,-0.094268917,-0.556410731,0.558526706,-1.981405719,1.910463632,0.079798793,-1.264086982,1.235885098,1.498468391,0.947977254,0.914086461,-0.891275412,0.634884516,-0.630673694,-1.123239716,-1.784035891,-0.264430721,1.22559091,-0.275099342,-3.113341181,-1.623436018,1.813355195,1.581532005,-0.394915803,-2.126730789,-2.942208102,-2.017535484,-2.071733582,-2.335191233,-2.679154981,0.831740332,1.182253405,-0.920625877,-2.200957182,-2.899057668,-1.860899609,-2.703257333,-2.399109225,3.072899645,1.958049331
724,pop,0.330305454,2927.778329,3200.761947,6814.684237,0.105685512,151.9990809,0.1897238,-106.7786764,81.04133474,47.81689066,13.65507882,13.01509151,6.872176088,7.591492737,-2.633457347,-2.508391761,1.869451228,-5.137180931,-2.74057811,-3.667397685,-7.882542613,-4.798598519,-6.369208169,-7.385785918,-4.73488409,-0.13157079,-2.322850202,-4.844335283,-2.838161839,-2.694329068,0.019758876,-1.197669878,0.204376518,-0.486948528,-0.778151335,-1.167594346,-1.568471436,-3.862931548,-5.576880409,-1.820009488,2.313664609,1.329207646,0.54999949,-0.871208528,-1.856207794,-4.549382697,-3.265219423,-2.035995287,-1.675516947,-1.908365587,-2.755614804,-1.617840005,-1.274050431,0.92240494,2.719131508,-1.596962204,-5.667365042
725,pop,0.334893709,2525.419447,2848.427967,5552.776916,0.103494477,151.9990809,0.19570205,-73.32221366,97.48885026,16.85840106,-0.587016972,7.188521577,4.87415644,0.759746572,-5.546974579,1.001608721,4.935908898,-5.822524946,-4.918010106,-0.025516592,-3.037360815,-0.149123763,-2.377524833,0.728952725,0.695816114,1.976200669,0.804723797,-4.247320917,-4.254887476,-1.597906814,-0.129292843,2.163107874,1.530225767,0.778786026,3.39372351,-0.0760185,-4.843811784,-7.242801961,-3.431613446,2.471313604,3.002943725,-0.560789036,-1.305249816,-2.475487172,-1.313451944,-0.580604612,-1.53767041,-0.480608134,-0.007769036,0.164478165,-4.088206333,-5.312218654,-4.425180183,-0.906076414,1.286547203,-1.865207096,-8.568163392
726,pop,0.37755302,2682.251387,2923.921604,5955.912452,0.101867251,83.35433468,0.1579976,-75.31011493,83.35233106,10.69223939,14.46429919,14.24416957,7.392611664,5.275317612,-0.394536425,5.72970524,3.368038022,-2.524067349,-4.216263323,-1.83925842,-5.900947385,-1.269276171,-3.770264706,-2.859171424,-0.934239542,-1.11552061,-2.706246671,-4.127549183,-0.567041264,2.507636571,1.860136584,2.01697284,2.59106925,-1.257189392,-4.42354385,-2.673868484,0.889019809,1.257008713,-2.89329112,-4.583421291,-2.520964329,-0.824879528,0.394652418,-0.557606038,-2.243686093,-0.310963238,-2.190572735,-3.507273793,-4.072720395,-4.113245113,-2.041053729,-2.284644445,-0.619529408,-0.543712379,0.747347273,2.275320042,-4.693099614
727,pop,0.349413874,2945.855894,3051.284252,6654.30101,0.121207418,99.38401442,0.19469859,-45.58621343,74.72780583,15.97580565,14.79996177,8.998905467,8.202152971,5.682154456,5.249433853,5.390201475,2.440849889,0.783043402,1.181610534,-2.354724851,-2.945865111,-2.597943069,-2.702348684,-1.511193981,1.556349774,1.612082224,-0.005442954,-0.898110134,-0.586696761,2.175534386,1.972916296,-0.869357426,-3.224566235,-5.532040467,-1.205272164,0.566875617,-0.357901334,-4.50511872,-6.547239543,-0.290688425,3.19098475,1.197397427,-0.143141712,-1.812906566,-2.041603687,-1.623335514,-3.886814205,-2.507889988,-0.704735083,0.927141734,0.75150154,-0.429256392,-0.125333455,-0.043989514,-3.655111714,-7.198096617,-2.903239726
728,pop,0.354670158,2988.388516,3142.95328,6919.086132,0.111519208,161.4990234,0.23420471,-40.47240369,73.48920713,22.62318756,12.353542,14.86476828,8.937684425,5.297226076,9.017930283,2.086422525,4.293077707,-3.143282682,1.846654728,2.035044641,1.392013503,4.123478987,-0.343663773,-0.750362076,1.153149169,0.739492595,-0.046517149,-0.846275517,1.075224196,2.324999747,4.41776014,1.94959997,2.363899296,2.712152491,-0.011445111,-2.827874694,-4.940019411,-0.937883612,2.439917774,1.496479215,0.03160694,-2.796433829,-2.094560892,-2.362990953,-3.578475458,-3.398581856,-2.591890177,0.209547702,-0.85753172,-2.993130777,-2.189100531,-2.614748694,-0.749944579,-1.866681315,-3.288302862,1.204838682,7.105491635
729,pop,0.357655904,3070.608038,2975.76584,6653.027004,0.148679186,95.703125,0.20324428,-18.11585029,72.28220142,-4.890480341,-0.378656546,1.685867713,-0.925049711,-1.33033472,-0.343851841,0.651996981,-0.186306959,-1.225008455,-1.049566899,2.526758426,1.243004693,1.746099567,-3.443541438,0.395815405,-0.856712812,0.925505078,1.662313369,-1.288375531,-0.307110712,1.588236741,4.423492552,3.440098459,1.125087476,0.918963444,-1.358270861,-1.524065911,-3.26102556,1.30336812,1.295554956,0.573608045,-2.449210513,-2.164317382,-0.431980073,0.823389503,0.874306176,-0.458091688,-0.629630086,-1.897530135,-2.192072879,-1.320479365,-1.936775466,-2.934478846,-2.576311793,-0.034810559,-4.48441619,-0.370822231,9.278431138
730,pop,0.366081046,3110.865958,2992.00196,6744.897008,0.152857333,95.703125,0.19848329,-18.79358652,71.32501882,-3.760076419,-1.39845982,0.709632323,-1.061902742,-1.056885513,-0.246918764,0.630353735,0.432818989,-1.502138125,-1.075968281,2.419940195,1.246554034,0.967375958,-3.590711811,0.888496354,-0.506339314,0.706225607,1.665520421,-1.511358038,-0.474192529,1.484652023,4.225629153,3.233628552,0.925386919,1.123211457,-0.93884634,-1.538890229,-3.6076474,0.963808711,1.504185167,0.284484122,-2.64726194,-2.067688439,-0.028692527,0.760184155,0.252626357,-0.588884554,-0.269555366,-1.846117218,-2.458621351,-1.270612358,-1.890776814,-3.340976864,-2.39643862,0.594048049,-4.275660658,-1.00107624,8.957003415
731,pop,0.426759334,4225.533439,3404.422292,8483.474172,0.228640622,95.703125,0.09792642,-113.1122187,41.59604635,21.51806292,11.1003343,17.4378811,0.610942821,3.028696653,0.086027165,3.453745448,0.289804936,0.620056403,1.260635835,2.900202584,-0.776936754,0.218871694,-1.404676535,-0.755946887,-0.864827935,-1.53748307,1.074300455,0.539994955,0.421110409,2.25091184,2.901354388,1.802981234,-0.4243572,0.404191495,0.36702732,0.221005443,-3.3531098,-3.258503097,-0.576760068,1.697701314,0.674791971,-1.106412964,-1.021502805,-0.141606276,-0.517317626,-1.532191193,-2.557590633,-0.318177149,1.531486798,0.207196561,-0.838606373,-1.800848886,-1.397586145,-2.048602863,-3.145618006,1.772929319,4.600177604
732,pop,0.423100173,2835.103815,2731.718955,5944.979313,0.137009906,99.38401442,0.1400063,-68.92820719,73.75994271,-12.47208716,9.549263626,-0.037814478,12.726261,3.162044032,-0.072349721,2.534840463,2.882886735,-1.67119361,-3.015886306,1.618293991,1.094308857,0.939419402,-0.408881074,-1.235823372,-0.754786238,-1.702523464,-1.038755746,-1.217226779,-3.093565573,-2.133201199,-0.858028852,-1.196001873,-1.269113613,1.591039219,1.486691106,0.058975388,-3.181690853,-4.352687352,-2.040204454,-0.480229325,-1.017901217,-0.974834594,-1.240357991,-1.787296619,-0.823258959,0.17747035,1.535936632,-0.724594318,-2.410927657,-1.383598228,-0.969125361,-2.093719843,-3.083998804,-0.547404947,-0.045507902,-1.797356262,-4.647019692
733,pop,0.340908385,3141.455104,3230.560718,7236.92154,0.130993435,95.703125,0.18771476,-59.55463916,77.2915558,26.39522952,3.183541919,6.756015638,-0.043252738,-0.614236313,-0.682992018,4.141989989,-0.436698,-4.537819823,-3.5604202,-2.194912992,-3.556188254,0.257455463,-4.674683368,-4.588211028,-3.734104616,-1.382766153,-0.843866746,-0.12499859,1.410708069,-0.773622812,-1.843571766,-3.144549909,-3.331418278,-1.670114934,-3.749609606,-1.988184232,0.444980397,2.157802577,-0.764513396,-2.613555976,-4.487264723,-3.958653282,-3.416844214,-2.716662136,-0.926041843,-0.235237676,0.480616782,-0.598679966,-3.767936459,-2.391131838,-0.204017069,0.541748258,0.438916147,0.686186691,-0.471830308,-7.370151801,-7.866653075
734,pop,0.411972166,3193.941234,3052.707854,6993.070088,0.159315636,107.6660156,0.28246757,24.37291549,68.96333498,-4.225519524,-1.042203868,5.24432363,2.992897942,4.334864467,4.276994715,6.426988,3.629215898,0.104399376,-0.018928388,2.060199303,1.546300257,3.99318913,2.8165828,2.199230956,1.573192975,-0.46357227,0.526554874,1.311846043,2.240765496,1.60020846,2.64265585,0.542506436,-1.213812626,-2.270694109,-0.353367279,2.699156709,-0.89645814,-3.787585039,-2.341340719,-0.314548203,0.754349047,-1.166960987,-1.473453758,-1.722870867,-3.145308359,-3.210333156,-2.196346732,-1.306473393,0.43357893,0.950523312,0.409177412,-0.40485124,-1.070406305,-1.590874226,-3.829574528,0.364528763,4.056747409
735,pop,0.394503516,2944.261533,3162.398744,6877.943226,0.115056509,99.38401442,0.25677982,-44.11747861,76.17883016,22.90904094,16.79681917,22.99610086,3.279175392,6.908599281,0.096716091,6.498071578,6.543870749,0.856830005,2.722859919,4.515790801,2.858575748,1.326471208,1.804509517,0.380697755,-1.109121129,-0.426516539,1.564365142,0.102982279,1.652308992,1.826012135,2.090880838,-1.103906064,0.490559214,-1.072227748,2.16550158,0.577233003,-1.123576653,-1.428045842,-0.782838526,-1.330881473,0.568870545,-3.062392079,-1.880255378,-1.139278053,-2.929315882,-0.943691965,0.579371598,2.184966999,-0.68612947,-1.07096978,0.771613857,-0.079076005,-1.24738389,-0.228756622,1.709839862,0.318739657,-4.855822495
736,pop,0.451824965,3238.215472,2954.126414,6701.364299,0.164805684,103.359375,0.24098487,4.788139257,64.44132956,-2.458279584,10.43146262,3.253141354,7.83872819,3.108143701,1.407144627,6.747916809,4.885578934,3.280029046,1.758004191,3.346088968,2.355284862,1.431416237,-0.603374526,-2.177770285,-1.600560479,-0.616252684,-4.048588496,-2.896093882,-1.759929059,-2.478356412,0.750340305,0.160818478,0.654317482,-0.345485794,1.057180705,-0.033128832,-2.67545008,-3.258936783,-4.874101311,-2.130903562,-1.04679325,-1.546136645,-0.727643609,-1.598825079,-0.980535164,-0.110472801,-2.298962658,-2.343970937,-2.640887366,-1.418246283,-1.698260209,-2.851535094,-0.58655592,-1.540639889,-2.464926308,-1.826146719,-1.617405048
737,pop,0.400411327,3267.55192,3014.277539,6921.042939,0.146503257,92.28515625,0.2217571,-15.72663627,59.26007367,-1.590209523,12.55688689,8.741952382,3.973565157,2.051106411,4.216809265,4.976961172,2.900892076,2.329284435,1.979478849,1.714212218,-1.54254741,-0.599982685,0.302778832,0.005258421,2.765021154,2.29298764,0.051602845,-0.031135101,0.16707517,0.589574658,-0.073432059,-1.038932611,-1.613778589,-2.622181189,-2.13752393,-5.683527624,-6.528259569,-2.220875529,-0.423167728,-2.575766713,-4.717172925,-4.193022251,-3.86336077,-3.176749186,-1.983696629,-3.457974751,-4.309227816,-3.682419628,-1.533107699,-2.754002559,-3.31121919,-3.234928527,-3.329475225,-2.821010838,-1.240221355,5.164390634,1.789030491
738,pop,0.384093787,3934.518524,3509.646417,8525.333187,0.187111792,83.35433468,0.27983776,-19.40910536,51.92951485,36.98514725,13.0869365,14.58445824,3.207509332,15.30148474,-0.781198008,7.238179585,10.4009014,-0.383079719,6.223986912,-1.185557956,-2.123098401,-1.574327079,-0.766451438,0.022979095,2.842327972,0.828249195,1.861215702,0.493665941,0.481825269,5.12294826,1.820526007,-2.032188018,-0.291631734,-3.39311201,3.767336746,3.170050293,-1.512758371,-3.426297188,-2.435159877,1.255486061,3.204637267,0.013344931,-1.13970505,-3.128897695,-5.860896799,-4.486158377,0.295722818,0.374211369,-0.211270606,-2.829442004,0.187657787,-1.934042996,-2.267614225,-2.192852762,-3.986492275,0.627240344,3.853296071
739,pop,0.292263966,1962.036801,2325.013206,3820.419899,0.095775631,129.1992188,0.19932817,-76.88304398,113.3050007,-6.229106776,19.93526577,15.11264094,-3.287981186,4.790294788,1.019686238,2.28493187,-0.013178632,-3.760884843,4.256139771,2.298994499,-2.915339197,4.516982793,3.414071134,-0.548955349,-0.568483871,0.64394145,-1.999727794,-2.59550967,-0.643751341,3.931021202,-0.335218561,-3.219230134,-3.398723707,-2.045478951,-2.307035234,-2.747650261,6.484306919,2.566244643,-4.740061915,-4.921575837,-2.520841688,-3.705299224,-4.74515852,-3.339915567,-1.638494416,-2.253143733,-3.46519324,-3.540470832,0.231793436,-0.585015088,-2.141741125,0.745922508,1.854263177,1.06445568,1.139785108,-6.867722585,-11.05033502
740,pop,0.282292806,2053.142949,2559.141318,4505.077502,0.075330883,107.6660156,0.08338054,-204.6814002,101.6378693,26.3896528,9.18635551,10.46338485,5.108140858,-9.463628465,9.313551059,-12.47906939,-2.474502484,6.225537817,-9.486675513,-2.536928885,-9.031041507,-10.17998938,-4.046949738,-7.764799633,-5.136720559,-1.826777483,-4.427965305,-6.551358965,0.226140941,0.890310084,2.555189785,-1.15667935,2.092426181,1.075052814,-6.279932824,-1.247246985,2.446707793,2.027172383,-0.947918369,-4.32786323,-8.034088008,-4.892232992,0.977702871,-2.75370659,-3.43711267,-1.620510973,0.518531505,0.073992826,-4.145751858,-4.47148137,-0.329592537,0.935784292,-1.662346546,3.095051339,1.596905445,-6.652626635,-5.51326548
741,pop,0.379474215,3001.428508,2971.845433,6442.857612,0.143672132,92.28515625,0.22357522,-37.03823325,68.89542551,10.4931593,23.94346052,15.35375653,3.558678542,11.68737132,2.927341118,2.552869416,4.753003438,-1.589133031,2.568721562,-1.010555928,-1.647518169,0.513942161,-2.826260249,-3.434051164,-4.113801739,-4.217783886,1.09227397,0.894290943,1.182799185,4.872992005,0.945222361,-1.901602145,-2.26212258,-3.326460611,0.297339664,0.480401757,-3.555546697,-4.098118342,1.092054001,3.770757448,0.296781071,-3.490410735,-3.420683748,-0.913760754,-0.027704684,-2.136966926,-4.155060655,-0.222654279,2.623786218,1.888428286,-2.226712819,-2.295103622,-1.593403531,-3.701118079,-3.348711854,2.460368918,5.282849933
742,pop,0.473501935,2702.893002,2725.880646,5775.478198,0.103250526,135.9991776,0.25440404,-50.80667297,68.04431028,12.07575745,36.32839978,8.669478668,19.50098489,10.71294079,12.30870781,1.659589162,10.15989939,4.832466964,1.697776178,2.727359891,3.15811558,2.456982063,1.418404177,1.069297527,1.906278286,2.27038811,2.421299328,1.754630002,-1.602006244,-0.533113519,0.650393005,2.478207203,2.389237261,-0.696425222,-3.552125944,-2.449949794,1.343920289,0.448594959,-1.377552917,-3.151449579,-2.014216178,-2.012598055,-0.939493329,0.773414196,1.037236629,-0.103991711,-1.176298315,-2.344736918,-1.24882797,-1.954627537,-2.155471325,-2.398522904,-0.904483241,-1.562317731,-5.382340677,-1.523039733,4.157594042
743,pop,0.456014922,3145.644795,3017.327609,6691.954972,0.135605106,117.4538352,0.22285715,-47.93637558,54.14138644,-3.96272,21.49372402,13.90477692,5.998189989,13.76064139,1.069460706,6.737544417,6.231211352,1.625078554,0.4609159,2.417602722,-5.583000182,0.315457269,-0.996237169,0.644597409,1.25865018,2.072895781,3.03250565,1.36674251,-3.409278102,1.43648902,0.92326184,-1.365439564,-1.756868181,-4.261423111,-2.401109008,2.104802397,-2.528919721,-4.913649934,-3.938538793,-2.175998029,-0.846255288,-0.949054442,-3.08357288,-3.612471,-2.63371969,-4.642295902,-5.155517205,-3.380079648,-0.766120087,-0.811606778,-1.180109166,-0.860922692,-1.245911377,-2.82451095,-3.570571547,-4.390844963,-1.273576809
744,pop,0.412733213,2843.342554,3039.527329,6480.96955,0.124961481,117.4538352,0.20232923,-71.57173506,81.10320852,16.35379451,8.94100319,13.81950166,-0.763833956,12.50410412,-0.658500807,3.030880991,3.058542904,-3.225287049,-1.325891624,-0.651424416,-3.98981075,-0.937834329,1.920978996,3.530672037,5.998161948,6.097734744,2.5819631,0.709668196,-0.696689692,-1.56390778,-0.497839095,-2.022885724,-2.866919377,-2.830778352,-1.199320031,-0.896235593,-3.743026434,-0.519234513,0.157926009,-0.658934597,-0.619327712,-1.763671284,-1.865343787,-0.968867478,-3.370518901,-6.830933675,-1.380782378,0.324585513,-0.372663774,-1.21735578,-2.948808012,-2.420835078,-1.868177996,-1.536740911,-3.406002413,-5.927450131,1.746882755
745,pop,0.41509546,2838.476112,3045.879914,6486.923239,0.12214886,117.4538352,0.20348239,-72.0947539,81.27792755,16.71199755,8.698406684,14.17903585,-1.045824245,12.84293301,-0.524265604,3.147534551,3.162144408,-3.468463871,-1.134649522,-0.683755245,-4.001118465,-1.084848961,1.794283265,3.501089672,5.924008987,6.343758472,2.436330136,0.531188381,-0.682417508,-1.592582542,-0.50398341,-2.205049324,-2.912393732,-2.951850007,-1.22516832,-0.665083017,-3.858664274,-0.445050243,0.117066399,-0.728304297,-0.406361755,-1.952490512,-1.792011193,-0.865635876,-3.551707423,-6.897165572,-1.555516426,0.347154028,-0.142948821,-1.342005962,-2.873026207,-2.550670955,-1.85438471,-1.543351672,-3.565959611,-5.895834295,1.631849996
746,pop,0.433344415,3151.614024,3220.464576,7293.827151,0.12735455,112.3471467,0.2159094,-44.99628005,69.73478976,11.88373908,8.178460324,12.60021641,7.753453746,11.300781,0.249688279,9.666491874,2.81235311,3.851914204,-0.851094074,2.099615203,1.125279139,0.009115,0.751722733,-1.472156599,3.667337369,4.462533035,4.20040521,-2.220353212,-2.487012035,1.533004835,2.54704214,-0.194463497,0.439360653,-1.062499049,-0.887486436,1.333351551,0.307190648,-2.143754095,-3.077152536,1.095146221,1.801951069,1.883912667,1.749329032,3.438861121,2.530409673,-1.10365515,-3.462488914,-1.680343955,-0.940291683,-1.665567034,-1.57401815,-0.799052629,-1.159737433,0.311111501,2.117858899,-0.308883921,-3.563108999
747,pop,0.465091187,4052.637359,3426.40861,8382.927603,0.210610091,129.1992188,0.15664642,-52.59974342,47.77342249,13.46385022,2.229346588,13.26814204,9.149080247,14.45173277,0.865446019,9.461861208,7.000081974,-0.690011663,1.737168779,8.502920379,6.933042041,3.174512484,2.243658813,-0.911696235,2.039833266,2.287221625,3.465456103,-0.50184334,1.321971465,0.373647015,3.59804588,1.672364546,4.012279499,-0.26460595,1.115602198,-0.369292326,0.781964938,-0.935158608,-0.588827341,-3.488161615,0.105401724,1.49787499,2.458140402,1.090953895,1.347488733,1.091217628,1.603863634,-0.120292645,-1.576646961,-2.272482308,-2.436690895,-1.227093139,-1.133946927,1.221927917,2.832267469,0.866717674,-4.715879382
748,pop,0.322675002,1988.137358,2580.401022,4267.004876,0.066113961,117.4538352,0.14751922,-170.8684673,105.8917595,31.0734728,22.24983418,12.81450847,-5.156971715,11.24087603,-2.098428157,-0.151421958,5.079780395,-11.54861084,-3.615231399,1.387109414,-6.624636952,-2.434242002,-7.367135345,-2.558264825,-1.711302075,-6.142716768,5.069873037,-0.515723183,-2.002814569,2.588750174,-1.652453724,1.803275285,1.829209102,1.36714072,-3.370896877,-1.145521192,2.839718448,2.152730254,0.200432,-4.420042201,-2.167908314,0.681222746,2.008319219,3.126444878,2.836604108,2.633620042,-1.894680552,-1.90781735,1.216084864,-0.417231909,0.424987942,-1.77648275,3.676068578,-2.153109207,-5.189968273,0.030822459,4.785386284
749,pop,0.413901207,3046.627867,3095.268977,6630.902595,0.118625909,143.5546875,0.20837739,-78.11387572,65.96904215,24.55376428,25.63391405,13.82699858,3.603007494,16.21408854,0.578015956,3.310788932,4.157593098,2.71697441,3.64990444,1.399397429,2.018259665,-1.801825358,-3.956239764,-0.967669644,-1.027569895,-0.476437503,-0.754269238,-2.235945052,-3.255248516,-2.656144802,-1.483272792,-0.128734079,2.523313037,3.287586136,-0.73551788,1.068105923,-0.213150741,1.859823434,-0.375779344,-1.536050421,-0.208091628,-3.055597709,-1.707968321,-1.592347076,-0.183630425,-1.480484145,-1.870006951,-0.537858805,-1.594780801,-1.319088882,-2.243707483,-3.054369552,-4.151343438,-2.474758531,1.059752814,1.735574007,-0.853175476
750,pop,0.4470518,4157.906086,3451.450195,8677.672688,0.230095647,112.3471467,0.21326047,-14.14116367,44.35363675,12.70315903,10.14920477,11.26797675,3.966174018,12.50235313,-2.167507458,10.717336,2.297139618,5.046890924,-0.865354759,3.805714079,1.671664781,1.50638107,-0.188374603,-1.018323315,4.785519779,4.859632958,3.051871852,-2.184650711,-0.094272536,2.408818466,2.495252347,0.452976044,0.270111239,-1.680009907,-0.331938878,-0.243670653,-1.708907248,-3.074576464,-1.824913835,1.577929753,1.580872376,1.353418419,0.943387528,2.329611077,0.623203354,-2.2585013,-2.230805886,-0.961621549,-0.624607338,-1.485479044,-1.141636105,-0.707882608,-0.511271973,1.222531009,0.475971237,-1.806288692,-1.608903779
751,pop,0.522805994,3663.415436,3276.452133,7777.583132,0.156025685,103.359375,0.32165045,-39.87543823,35.55576774,8.913806704,15.08241546,15.22439757,10.57160143,21.82734118,10.01829955,13.97894533,16.5718272,1.475102604,3.270617413,0.076015618,0.958084828,7.636226832,7.627824088,9.392906396,6.579085104,1.17828066,-0.642755869,-1.915710166,0.672307847,4.976736871,0.048958515,-4.875513155,-3.350746185,-0.219742563,0.741593059,0.93638423,0.13240256,-0.787494648,-1.606508531,-4.226551707,-4.518856563,-1.574230962,0.266300504,-4.086193315,-5.002681363,-3.084392432,-2.612012338,-0.022518918,3.378209379,6.538344739,2.644575965,-0.268168224,1.408878574,1.169937891,-1.368756921,-1.214255442,-0.870844055
752,pop,0.277264776,2638.570127,2753.510474,5624.087956,0.106927552,129.1992188,0.172246,-145.9320653,62.59426261,-23.04502124,-18.72754723,-14.72440699,-28.41590961,3.183218362,-24.91582319,-13.63675381,-4.618063158,-24.38233992,-15.79644577,-17.46919453,-11.69600663,-8.259346129,-13.83911774,-9.875413395,-11.96369339,-5.027495375,-2.897544131,0.102403511,-2.878495477,-3.107770628,-1.522904997,0.084485253,5.612898403,-0.902955718,1.616643301,6.300264125,2.099591429,-3.797532512,0.930927572,-1.948272045,1.388853352,0.773041861,0.729906308,1.449828453,1.418650408,3.111031817,1.221269376,0.613961112,-0.003106763,0.985969823,2.270508538,0.04546219,-0.72761837,-1.499453116,-1.016385986,-0.756833753,-2.898147438
753,pop,0.39027972,3497.602316,3294.747554,7661.881718,0.135989538,129.1992188,0.27347985,-46.83040573,55.89410174,26.0791683,16.54362185,7.094800696,-3.351806029,9.254181008,-0.845950619,8.314365507,7.119852954,-0.53814193,1.762763171,-1.824975642,5.222425621,-3.086237771,-0.853161318,-3.861202678,-2.341918095,-0.237828468,2.209718169,3.259309364,1.636468404,3.082907855,3.269361846,1.513999911,5.380273586,3.880131244,0.472122376,3.27982079,-5.325869245,-4.798268907,-3.764099967,-0.054073835,2.207669912,-0.047211668,0.554013664,-2.10332555,0.3667872,-0.333414234,-4.545891261,-3.481386812,0.318671729,1.651868098,1.959207161,-2.236927457,2.005854543,-0.975438461,-1.900192208,-3.928841194,-3.078868444
754,pop,0.432717885,3941.262858,3361.748634,8260.381528,0.167479713,103.359375,0.24079177,-56.10266892,36.4506514,11.99429719,-6.398934557,3.791730211,5.293769573,3.404269159,4.276286896,8.005705639,5.865316254,1.586016714,4.848071211,0.498843177,2.518610059,0.281901153,-2.595448674,-1.426212718,-1.870048165,-5.40353275,-4.323019777,-1.862551063,-0.90264254,4.918287607,6.827120698,7.186017175,7.967112667,4.025045217,3.0748869,4.763961149,3.020834104,-1.388495285,2.145157251,1.022065574,-0.299344505,-0.541574815,-1.183372011,-1.516809443,-2.647728227,-4.223240676,-4.529938642,-1.593436005,-1.930358162,-2.280049676,-1.240763073,-1.149071985,-0.397422295,-0.27636335,-2.953620471,0.10294741,3.217563709
755,pop,0.472920131,3682.386205,3222.448442,7567.930005,0.145553506,89.10290948,0.25007755,-80.40715422,35.95479441,20.42022358,26.3537382,17.40708977,4.59305826,13.51316599,3.630951325,7.324315582,5.479343838,3.968741698,5.336398102,3.556155973,0.523236898,0.190321124,-1.124671343,3.526668828,1.444305314,0.48110142,-1.791958464,-3.020892827,2.544213822,6.68538799,3.788350409,1.582818351,1.888474548,-0.45708919,0.384301512,2.294935391,-2.711866275,-1.400343884,4.411126883,7.593674984,6.513496431,2.725864903,0.484945383,-3.041039895,-3.488137165,0.605350433,-0.56340058,-3.510578105,-3.027704778,-0.047489351,-1.681140152,-0.888169312,-0.971693986,-0.735196932,-3.180706762,-3.681461435,2.422463665
756,pop,0.518515452,3672.815531,3279.641259,7783.844915,0.154058965,103.359375,0.3294356,-39.59480057,33.94216445,9.592606371,16.66863638,14.90829209,11.1823976,21.4715295,9.87692334,14.73919634,15.63572209,2.057296339,2.591400082,0.366536614,1.637396907,6.919703597,8.23673998,9.367362361,6.961778385,1.493864535,-1.127094693,-1.626381565,0.758086765,5.366405527,0.250304963,-5.229352874,-3.634865971,-0.430744879,0.817175292,0.832958525,0.609388699,-0.482287577,-1.581538254,-4.303531675,-5.158821041,-1.805475609,0.210737873,-3.970673555,-4.709772951,-3.762557639,-2.855448385,-0.103281419,3.912221681,7.417701558,2.899431177,0.097371019,0.895235754,0.870960619,-1.263857726,-1.265119935,-0.704879164
757,pop,0.340143252,2938.985925,2629.059704,5748.532551,0.145666041,99.38401442,0.16740778,-87.7055933,64.36313858,-12.9683123,16.03704998,0.493192274,0.403833285,4.432536359,-2.722294661,-0.311243178,-0.049151285,-5.933023619,-4.266998979,-3.50607537,-4.622580481,-4.090905228,-3.320177052,0.218029582,2.707333092,2.482606566,0.217045635,-5.19166514,-5.12540389,0.31208386,4.398426968,3.269916397,3.995999917,1.069582756,-3.002249075,-4.770087115,-2.308354155,1.165266352,-0.025652361,-3.255356855,-1.909168037,-0.91719364,-0.897099985,-0.76133669,-1.048751923,0.709948862,-2.740078511,-5.307168609,-4.196171102,-3.599490903,-5.246743897,-3.966575984,-1.249091331,-1.938313705,-1.291562831,5.5338747,2.312985073
